code;pairCode;name;xmlFeedName;
"INTELGAMEREXTREME7900XTX/COR6500X-WSGA";"51";"HelloComp Intel GAMER Extreme 7900 XTX";"HelloComp Intel GAMER Extreme 7900 XTX/DK431-B";
"INTELGAMEREXTREME7900XTX/CORICL5000T-W";"51";"HelloComp Intel GAMER Extreme 7900 XTX";"HelloComp Intel GAMER Extreme 7900 XTX/DK431-B";
"INTELGAMEREXTREME7900XTX/DF2100-B";"51";"HelloComp Intel GAMER Extreme 7900 XTX";"HelloComp Intel GAMER Extreme 7900 XTX/DK431-B";
"INTELGAMEREXTREME7900XTX/DK431-B";"51";"HelloComp Intel GAMER Extreme 7900 XTX";"HelloComp Intel GAMER Extreme 7900 XTX/DK431-B";
"INTELGAMEREXTREME7900XTX/DS900AIR-B";"51";"HelloComp Intel GAMER Extreme 7900 XTX";"HelloComp Intel GAMER Extreme 7900 XTX/DK431-B";
"INTELGAMEREXTREME7900XTX/DS900AIR-W";"51";"HelloComp Intel GAMER Extreme 7900 XTX";"HelloComp Intel GAMER Extreme 7900 XTX/DK431-B";
"INTELGAMEREXTREME7900XTX/DY451P-B";"51";"HelloComp Intel GAMER Extreme 7900 XTX";"HelloComp Intel GAMER Extreme 7900 XTX/DK431-B";
"INTELGAMEREXTREME7900XTX/DY451P-W";"51";"HelloComp Intel GAMER Extreme 7900 XTX";"HelloComp Intel GAMER Extreme 7900 XTX/DK431-B";
"INTELGAMEREXTREME7900XTX/FRCPOPXLS-B";"51";"HelloComp Intel GAMER Extreme 7900 XTX";"HelloComp Intel GAMER Extreme 7900 XTX/DK431-B";
"INTELGAMEREXTREME7900XTX/JD41S-B";"51";"HelloComp Intel GAMER Extreme 7900 XTX";"HelloComp Intel GAMER Extreme 7900 XTX/DK431-B";
"INTELGAMEREXTREME7900XTX/MONKING95P-B";"51";"HelloComp Intel GAMER Extreme 7900 XTX";"HelloComp Intel GAMER Extreme 7900 XTX/DK431-B";
"INTELGAMEREXTREME7900XTX/MONKING95P-W";"51";"HelloComp Intel GAMER Extreme 7900 XTX";"HelloComp Intel GAMER Extreme 7900 XTX/DK431-B";
"INTELGAMEREXTREME7900XTX/MSI100P";"51";"HelloComp Intel GAMER Extreme 7900 XTX";"HelloComp Intel GAMER Extreme 7900 XTX/DK431-B";
"INTELGAMEREXTREME7900XTX/NZXTH6F-B";"51";"HelloComp Intel GAMER Extreme 7900 XTX";"HelloComp Intel GAMER Extreme 7900 XTX/DK431-B";
"INTELGAMEREXTREME7900XTX/NZXTH7F-W";"51";"HelloComp Intel GAMER Extreme 7900 XTX";"HelloComp Intel GAMER Extreme 7900 XTX/DK431-B";
"INTELGAMEREXTREME7900XTX/NZXTH9-B";"51";"HelloComp Intel GAMER Extreme 7900 XTX";"HelloComp Intel GAMER Extreme 7900 XTX/DK431-B";
"057149";;"Havit MS959WB";"";
"052033";;"Havit KB884L (White)";"";
"INTELOFFICE12400";;"HelloComp Intel OFFICE 12400";"";
"INTELOFFICESE6400";;"HelloComp Intel OFFICE SE 6400";"";
"054665";;"Thunderobot Dual-Modes ML703 (Black)";"";
"AW2521H";;"Dell Alienware AW2521H 25""";"";
"054544";;"Royal Kludge RK92 RGB Red Switch (Black)";"";
"045406";;"Motospeed CK61 RGB (White)";"";
"046703";;"Dareu EK87 (White)";"";
"U4320Q";;"Dell U4320Q 43""";"";
"G3223Q";;"Dell G3223Q 32""";"";
"P2723QE";;"Dell P2723QE 27” Professional";"";
"U2721DE";;"Dell U2721DE 27"" UltraSharp";"";
"U3421WE";;"Dell U3421WE 34"" UltraSharp";"";
"046690";;"DAREU A950 w Charging Dock (Black)";"";
"S7222DC";;"Dell S7222DC 27""";"";
"AMDGAMERPRO4070TISUPER/BITNOVA";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/BQPB500FX-B";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/BQPB501DX-B";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/CMMBTD500-B";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/COR300D-B";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/COR3500X-B";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/COR3500X-W";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/DF2100-B";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/DK431-B";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/DRX70-W";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/DS900AIR-B";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/DS900AIR-W";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/DY451P-B";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/DY451P-W";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/END300-B";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/FRCNORTH-B";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/FRCPOP-B";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/FRCPOPXLS-B";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/JD41S-B";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/MSI100P";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/NZXTH5-B";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/NZXTH6F-B";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/NZXTH7F-W";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/TH285-B";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMERPRO4070TISUPER/TH285-W";"52";"HelloComp AMD GAMER Pro 4070 Ti SUPER";"HelloComp AMD GAMER Pro 4070 Ti SUPER/DK431-B";
"AMDGAMEREXTREME4080SUPER/ASUSRH-GR701";"53";"HelloComp AMD GAMER Extreme 4080 SUPER";"HelloComp AMD GAMER Extreme 4080 SUPER/DK431-B";
"AMDGAMEREXTREME4080SUPER/CMMBTD500-B";"53";"HelloComp AMD GAMER Extreme 4080 SUPER";"HelloComp AMD GAMER Extreme 4080 SUPER/DK431-B";
"AMDGAMEREXTREME4080SUPER/COR3500X-B";"53";"HelloComp AMD GAMER Extreme 4080 SUPER";"HelloComp AMD GAMER Extreme 4080 SUPER/DK431-B";
"AMDGAMEREXTREME4080SUPER/COR3500X-W";"53";"HelloComp AMD GAMER Extreme 4080 SUPER";"HelloComp AMD GAMER Extreme 4080 SUPER/DK431-B";
"AMDGAMEREXTREME4080SUPER/COR6500X-WSGA";"53";"HelloComp AMD GAMER Extreme 4080 SUPER";"HelloComp AMD GAMER Extreme 4080 SUPER/DK431-B";
"AMDGAMEREXTREME4080SUPER/CORICL5000T-W";"53";"HelloComp AMD GAMER Extreme 4080 SUPER";"HelloComp AMD GAMER Extreme 4080 SUPER/DK431-B";
"AMDGAMEREXTREME4080SUPER/DF2100-B";"53";"HelloComp AMD GAMER Extreme 4080 SUPER";"HelloComp AMD GAMER Extreme 4080 SUPER/DK431-B";
"AMDGAMEREXTREME4080SUPER/DK431-B";"53";"HelloComp AMD GAMER Extreme 4080 SUPER";"HelloComp AMD GAMER Extreme 4080 SUPER/DK431-B";
"AMDGAMEREXTREME4080SUPER/DS900AIR-B";"53";"HelloComp AMD GAMER Extreme 4080 SUPER";"HelloComp AMD GAMER Extreme 4080 SUPER/DK431-B";
"AMDGAMEREXTREME4080SUPER/DS900AIR-W";"53";"HelloComp AMD GAMER Extreme 4080 SUPER";"HelloComp AMD GAMER Extreme 4080 SUPER/DK431-B";
"AMDGAMEREXTREME4080SUPER/DY451P-B";"53";"HelloComp AMD GAMER Extreme 4080 SUPER";"HelloComp AMD GAMER Extreme 4080 SUPER/DK431-B";
"AMDGAMEREXTREME4080SUPER/DY451P-W";"53";"HelloComp AMD GAMER Extreme 4080 SUPER";"HelloComp AMD GAMER Extreme 4080 SUPER/DK431-B";
"AMDGAMEREXTREME4080SUPER/FRCPOPXLS-B";"53";"HelloComp AMD GAMER Extreme 4080 SUPER";"HelloComp AMD GAMER Extreme 4080 SUPER/DK431-B";
"AMDGAMEREXTREME4080SUPER/JD41S-B";"53";"HelloComp AMD GAMER Extreme 4080 SUPER";"HelloComp AMD GAMER Extreme 4080 SUPER/DK431-B";
"AMDGAMEREXTREME4080SUPER/MONKING95P-B";"53";"HelloComp AMD GAMER Extreme 4080 SUPER";"HelloComp AMD GAMER Extreme 4080 SUPER/DK431-B";
"AMDGAMEREXTREME4080SUPER/MONKING95P-W";"53";"HelloComp AMD GAMER Extreme 4080 SUPER";"HelloComp AMD GAMER Extreme 4080 SUPER/DK431-B";
"AMDGAMEREXTREME4080SUPER/MSI100P";"53";"HelloComp AMD GAMER Extreme 4080 SUPER";"HelloComp AMD GAMER Extreme 4080 SUPER/DK431-B";
"AMDGAMEREXTREME4080SUPER/NZXTH6F-B";"53";"HelloComp AMD GAMER Extreme 4080 SUPER";"HelloComp AMD GAMER Extreme 4080 SUPER/DK431-B";
"AMDGAMEREXTREME4080SUPER/NZXTH7F-W";"53";"HelloComp AMD GAMER Extreme 4080 SUPER";"HelloComp AMD GAMER Extreme 4080 SUPER/DK431-B";
"AMDGAMEREXTREME4080SUPER/NZXTH9-B";"53";"HelloComp AMD GAMER Extreme 4080 SUPER";"HelloComp AMD GAMER Extreme 4080 SUPER/DK431-B";
"INTELGAMEREXTREME4080SUPER/ASUSRH-GR701";"54";"HelloComp Intel GAMER Extreme 4080 SUPER";"HelloComp Intel GAMER Extreme 4080 SUPER/DF2100-B";
"INTELGAMEREXTREME4080SUPER/CMMBTD500-B";"54";"HelloComp Intel GAMER Extreme 4080 SUPER";"HelloComp Intel GAMER Extreme 4080 SUPER/DF2100-B";
"INTELGAMEREXTREME4080SUPER/COR3500X-B";"54";"HelloComp Intel GAMER Extreme 4080 SUPER";"HelloComp Intel GAMER Extreme 4080 SUPER/DF2100-B";
"INTELGAMEREXTREME4080SUPER/COR3500X-W";"54";"HelloComp Intel GAMER Extreme 4080 SUPER";"HelloComp Intel GAMER Extreme 4080 SUPER/DF2100-B";
"INTELGAMEREXTREME4080SUPER/COR6500X-WSGA";"54";"HelloComp Intel GAMER Extreme 4080 SUPER";"HelloComp Intel GAMER Extreme 4080 SUPER/DF2100-B";
"INTELGAMEREXTREME4080SUPER/CORICL5000T-W";"54";"HelloComp Intel GAMER Extreme 4080 SUPER";"HelloComp Intel GAMER Extreme 4080 SUPER/DF2100-B";
"INTELGAMEREXTREME4080SUPER/DF2100-B";"54";"HelloComp Intel GAMER Extreme 4080 SUPER";"HelloComp Intel GAMER Extreme 4080 SUPER/DF2100-B";
"INTELGAMEREXTREME4080SUPER/DK431-B";"54";"HelloComp Intel GAMER Extreme 4080 SUPER";"HelloComp Intel GAMER Extreme 4080 SUPER/DF2100-B";
"INTELGAMEREXTREME4080SUPER/DS900AIR-B";"54";"HelloComp Intel GAMER Extreme 4080 SUPER";"HelloComp Intel GAMER Extreme 4080 SUPER/DF2100-B";
"INTELGAMEREXTREME4080SUPER/DS900AIR-W";"54";"HelloComp Intel GAMER Extreme 4080 SUPER";"HelloComp Intel GAMER Extreme 4080 SUPER/DF2100-B";
"INTELGAMEREXTREME4080SUPER/DY451P-B";"54";"HelloComp Intel GAMER Extreme 4080 SUPER";"HelloComp Intel GAMER Extreme 4080 SUPER/DF2100-B";
"INTELGAMEREXTREME4080SUPER/DY451P-W";"54";"HelloComp Intel GAMER Extreme 4080 SUPER";"HelloComp Intel GAMER Extreme 4080 SUPER/DF2100-B";
"INTELGAMEREXTREME4080SUPER/FRCPOPXLS-B";"54";"HelloComp Intel GAMER Extreme 4080 SUPER";"HelloComp Intel GAMER Extreme 4080 SUPER/DF2100-B";
"INTELGAMEREXTREME4080SUPER/JD41S-B";"54";"HelloComp Intel GAMER Extreme 4080 SUPER";"HelloComp Intel GAMER Extreme 4080 SUPER/DF2100-B";
"INTELGAMEREXTREME4080SUPER/MONKING95P-B";"54";"HelloComp Intel GAMER Extreme 4080 SUPER";"HelloComp Intel GAMER Extreme 4080 SUPER/DF2100-B";
"INTELGAMEREXTREME4080SUPER/MONKING95P-W";"54";"HelloComp Intel GAMER Extreme 4080 SUPER";"HelloComp Intel GAMER Extreme 4080 SUPER/DF2100-B";
"INTELGAMEREXTREME4080SUPER/MSI100P";"54";"HelloComp Intel GAMER Extreme 4080 SUPER";"HelloComp Intel GAMER Extreme 4080 SUPER/DF2100-B";
"INTELGAMEREXTREME4080SUPER/NZXTH6F-B";"54";"HelloComp Intel GAMER Extreme 4080 SUPER";"HelloComp Intel GAMER Extreme 4080 SUPER/DF2100-B";
"INTELGAMEREXTREME4080SUPER/NZXTH7F-W";"54";"HelloComp Intel GAMER Extreme 4080 SUPER";"HelloComp Intel GAMER Extreme 4080 SUPER/DF2100-B";
"INTELGAMEREXTREME4080SUPER/NZXTH9-B";"54";"HelloComp Intel GAMER Extreme 4080 SUPER";"HelloComp Intel GAMER Extreme 4080 SUPER/DF2100-B";
"AMDGAMERMAX4080SUPER/BITNOVA";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/BQPB500FX-B";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/BQPB501DX-B";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/CMMBTD500-B";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/COR300D-B";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/COR3500X-B";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/COR3500X-W";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/DF2100-B";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/DK431-B";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/DRX70-W";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/DS900AIR-B";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/DS900AIR-W";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/DY451P-B";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/DY451P-W";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/END300-B";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/FRCNORTH-B";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/FRCPOP-B";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/FRCPOPXLS-B";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/JD41S-B";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/MSI100P";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/NZXTH5-B";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/NZXTH6F-B";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/NZXTH7F-W";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/TH285-B";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4080SUPER/TH285-W";"55";"HelloComp AMD GAMER Max 4080 SUPER";"HelloComp AMD GAMER Max 4080 SUPER/DK431-B";
"AMDGAMERMAX4070TISUPER/BITNOVA";"56";"HelloComp AMD GAMER Max 4070 Ti SUPER";"HelloComp AMD GAMER Max 4070 Ti SUPER/DK431-B";
"AMDGAMERMAX4070TISUPER/BQPB500FX-B";"56";"HelloComp AMD GAMER Max 4070 Ti SUPER";"HelloComp AMD GAMER Max 4070 Ti SUPER/DK431-B";
"AMDGAMERMAX4070TISUPER/BQPB501DX-B";"56";"HelloComp AMD GAMER Max 4070 Ti SUPER";"HelloComp AMD GAMER Max 4070 Ti SUPER/DK431-B";
"AMDGAMERMAX4070TISUPER/CMMBTD500-B";"56";"HelloComp AMD GAMER Max 4070 Ti SUPER";"HelloComp AMD GAMER Max 4070 Ti SUPER/DK431-B";
"AMDGAMERMAX4070TISUPER/COR300D-B";"56";"HelloComp AMD GAMER Max 4070 Ti SUPER";"HelloComp AMD GAMER Max 4070 Ti SUPER/DK431-B";
"AMDGAMERMAX4070TISUPER/COR3500X-B";"56";"HelloComp AMD GAMER Max 4070 Ti SUPER";"HelloComp AMD GAMER Max 4070 Ti SUPER/DK431-B";
"AMDGAMERMAX4070TISUPER/COR3500X-W";"56";"HelloComp AMD GAMER Max 4070 Ti SUPER";"HelloComp AMD GAMER Max 4070 Ti SUPER/DK431-B";
"AMDGAMERMAX4070TISUPER/DF2100-B";"56";"HelloComp AMD GAMER Max 4070 Ti SUPER";"HelloComp AMD GAMER Max 4070 Ti SUPER/DK431-B";
"AMDGAMERMAX4070TISUPER/DK431-B";"56";"HelloComp AMD GAMER Max 4070 Ti SUPER";"HelloComp AMD GAMER Max 4070 Ti SUPER/DK431-B";
"AMDGAMERMAX4070TISUPER/DRX70-W";"56";"HelloComp AMD GAMER Max 4070 Ti SUPER";"HelloComp AMD GAMER Max 4070 Ti SUPER/DK431-B";
"AMDGAMERMAX4070TISUPER/DS900AIR-B";"56";"HelloComp AMD GAMER Max 4070 Ti SUPER";"HelloComp AMD GAMER Max 4070 Ti SUPER/DK431-B";
"AMDGAMERMAX4070TISUPER/DS900AIR-W";"56";"HelloComp AMD GAMER Max 4070 Ti SUPER";"HelloComp AMD GAMER Max 4070 Ti SUPER/DK431-B";
"AMDGAMERMAX4070TISUPER/DY451P-B";"56";"HelloComp AMD GAMER Max 4070 Ti SUPER";"HelloComp AMD GAMER Max 4070 Ti SUPER/DK431-B";
"AMDGAMERMAX4070TISUPER/DY451P-W";"56";"HelloComp AMD GAMER Max 4070 Ti SUPER";"HelloComp AMD GAMER Max 4070 Ti SUPER/DK431-B";
"AMDGAMERMAX4070TISUPER/END300-B";"56";"HelloComp AMD GAMER Max 4070 Ti SUPER";"HelloComp AMD GAMER Max 4070 Ti SUPER/DK431-B";
"AMDGAMERMAX4070TISUPER/FRCNORTH-B";"56";"HelloComp AMD GAMER Max 4070 Ti SUPER";"HelloComp AMD GAMER Max 4070 Ti SUPER/DK431-B";
"AMDGAMERMAX4070TISUPER/FRCPOP-B";"56";"HelloComp AMD GAMER Max 4070 Ti SUPER";"HelloComp AMD GAMER Max 4070 Ti SUPER/DK431-B";
"AMDGAMERMAX4070TISUPER/FRCPOPXLS-B";"56";"HelloComp AMD GAMER Max 4070 Ti SUPER";"HelloComp AMD GAMER Max 4070 Ti SUPER/DK431-B";
